bias_mode,channel_mode,k,index,code,name,after_de,new_de,improvement,after_lab_L,after_lab_a,after_lab_b,new_lab_L,new_lab_a,new_lab_b,pred_code,pred_de,correct,actual_shift_L,actual_shift_a,actual_shift_b
global,L,1.25,5,W047,浅棕桐,1.7765384978283238,2.9569589508362046,-1.1804204530078808,65.76599884033203,1.6469999551773071,12.461999893188477,68.90756131491314,1.6469999551773071,12.461999893188477,W047,2.9569580000849345,True,,,
global,L,1.25,6,W048,灰米色,3.947506214904199,2.2068958377476573,1.7406103771565418,68.85600280761719,3.0940001010894775,8.144000053405762,71.9975652821983,3.0940001010894775,8.144000053405762,W048,2.206894034999007,True,,,
global,L,1.25,7,W063,木纹灰,4.616260155010519,3.7784945611174794,0.8377655938930393,71.86399841308594,-0.5630000233650208,0.4880000054836273,75.00556088766704,-0.5630000233650208,0.4880000054836273,W063,3.778494544612047,True,,,
global,L,1.25,8,W064,乌托银,4.920880775736599,2.754159683849899,2.1667210918867,54.08599853515625,-1.496000051498413,-1.4620000123977661,57.22756100973735,-1.496000051498413,-1.4620000123977661,W064,2.7541597555453086,True,,,
global,L,1.25,9,W079,钛晶灰,0.8806783970484106,2.8819264114118064,-2.0012480143633957,41.790000915527344,0.5440000295639038,1.3630000352859497,44.931563390108444,0.5440000295639038,1.3630000352859497,W079,2.881928046216408,True,,,
global,L,1.25,10,W080,中行灰,2.895308367014764,1.5798198184946002,1.3154885485201637,48.30099868774414,0.6129999756813049,-0.8529999852180481,51.44256116232524,0.6129999756813049,-0.8529999852180481,W080,1.579819649016548,True,,,
global,L,1.25,11,W095,暗灰色,1.7197041834666544,2.4736885772041317,-0.7539843937374773,41.77299880981445,2.130000114440918,-2.759999990463257,44.91456128439555,2.130000114440918,-2.759999990463257,W095,2.473688973639328,True,,,
global,L,1.25,12,W096,慕云灰,5.675964125844963,3.7407669801454047,1.9351971456995587,70.14099884033203,-3.688999891281128,7.36899995803833,73.28256131491314,-3.688999891281128,7.36899995803833,W096,3.7407674730326437,True,,,
leave_one_out,L,1.25,1,W015,桔红,1.9680873554355354,2.626896372081317,-0.6588090166457818,,,,57.94104537130757,40.57400131225586,37.167999267578125,W015,2.626893898002817,True,3.3020454323427244,-0.0,0.0
leave_one_out,L,1.25,2,W016,橙红色,1.920251623535713,2.0266372888443747,-0.10638566530866167,,,,54.501045975156806,30.930999755859375,24.78499984741211,W016,2.026635804727443,True,3.2520454258403997,0.0,0.0
leave_one_out,L,1.25,3,W031,淡雅黄,0.8582189471677338,1.8121897550415356,-0.9539708078738017,,,,80.4238415512849,-1.562999963760376,27.850000381469727,W031,1.8121901396497073,True,3.3278408798981793,0.0,0.0
leave_one_out,L,1.25,4,W032,柠檬黄,2.284830227294805,0.356687930717963,1.928142296576842,,,,82.52102392674847,-5.783999919891357,30.476999282836914,W032,0.35668651355170716,True,3.051022706045346,0.0,0.0
leave_one_out,L,1.25,5,W047,浅棕桐,1.7765384978283238,3.1259444486073154,-1.3494059507789915,,,,69.17338517680764,1.6469999551773071,12.461999893188477,W047,3.125943144248779,True,3.4073863364756107,0.0,0.0
leave_one_out,L,1.25,6,W048,灰米色,3.947506214904199,2.2891512248253756,1.6583549900788235,,,,71.77361639284275,3.0940001010894775,8.144000053405762,W048,2.2891509276331496,True,2.9176135852255602,0.0,0.0
leave_one_out,L,1.25,7,W063,木纹灰,4.616260155010519,3.787699172084058,0.8285609829264606,,,,74.88138475506143,-0.5630000233650208,0.4880000054836273,W063,3.787699151414156,True,3.017386341975494,0.0,0.0
leave_one_out,L,1.25,8,W064,乌托银,4.920880775736599,2.8690794847356798,2.051801291000919,,,,56.98656670918519,-1.496000051498413,-1.4620000123977661,W064,2.8690791664912365,True,2.9005681740289386,0.0,0.0
leave_one_out,L,1.25,9,W079,钛晶灰,0.8806783970484106,3.1234677679470004,-2.2427893708985898,,,,45.19784179668535,0.5440000295639038,1.3630000352859497,W079,3.1234684211680324,True,3.4078408811580054,0.0,0.0
leave_one_out,L,1.25,10,W080,中行灰,2.895308367014764,1.5800112358024725,1.3152971312122914,,,,51.44304410740733,0.6129999756813049,-0.8529999852180481,W080,1.580010156993641,True,3.142045419663191,0.0,0.0
leave_one_out,L,1.25,11,W095,暗灰色,1.7197041834666544,2.6070748582937058,-0.8873706748270513,,,,45.08686242083257,2.130000114440918,-2.759999990463257,W095,2.607073142409472,True,3.3138636110181157,0.0,0.0
leave_one_out,L,1.25,12,W096,慕云灰,5.675964125844963,4.002969127807146,1.672994998037817,,,,72.8000897416337,-3.688999891281128,7.36899995803833,W063,3.9667787608021086,False,2.6590909013016657,0.0,0.0
global,b,0.0,1,W015,桔红,1.9680873554355354,1.9679835701289965,0.00010378530653887275,54.638999938964844,40.57400131225586,37.167999267578125,54.638999938964844,40.57400131225586,37.167999267578125,W015,1.9679841319714337,True,,,
global,b,0.0,2,W016,橙红色,1.920251623535713,1.920526558773132,-0.00027493523741894954,51.249000549316406,30.930999755859375,24.78499984741211,51.249000549316406,30.930999755859375,24.78499984741211,W016,1.9205270896943716,True,,,
global,b,0.0,3,W031,淡雅黄,0.8582189471677338,0.8584294656548928,-0.0002105184871589172,77.09600067138672,-1.562999963760376,27.850000381469727,77.09600067138672,-1.562999963760376,27.850000381469727,W031,0.8584301052969552,True,,,
global,b,0.0,4,W032,柠檬黄,2.284830227294805,2.285105762292188,-0.00027553499738308673,79.47000122070312,-5.783999919891357,30.476999282836914,79.47000122070312,-5.783999919891357,30.476999282836914,W032,2.2851049288999166,True,,,
global,b,0.0,5,W047,浅棕桐,1.7765384978283238,1.7764726432545457,6.585457377816795e-05,65.76599884033203,1.6469999551773071,12.461999893188477,65.76599884033203,1.6469999551773071,12.461999893188477,W047,1.7764728807143144,True,,,
global,b,0.0,6,W048,灰米色,3.947506214904199,3.947232917242815,0.0002732976613839533,68.85600280761719,3.0940001010894775,8.144000053405762,68.85600280761719,3.0940001010894775,8.144000053405762,W048,3.947230423437156,True,,,
global,b,0.0,7,W063,木纹灰,4.616260155010519,4.616249703463657,1.0451546861744987e-05,71.86399841308594,-0.5630000233650208,0.4880000054836273,71.86399841308594,-0.5630000233650208,0.4880000054836273,W063,4.616250188753034,True,,,
global,b,0.0,8,W064,乌托银,4.920880775736599,4.920613959355212,0.00026681638138725816,54.08599853515625,-1.496000051498413,-1.4620000123977661,54.08599853515625,-1.496000051498413,-1.4620000123977661,W080,4.751960825360153,False,,,
global,b,0.0,9,W079,钛晶灰,0.8806783970484106,0.8806592859180885,1.9111130322047032e-05,41.790000915527344,0.5440000295639038,1.3630000352859497,41.790000915527344,0.5440000295639038,1.3630000352859497,W079,0.8806591311235837,True,,,
global,b,0.0,10,W080,中行灰,2.895308367014764,2.8958196814060417,-0.0005113143912778284,48.30099868774414,0.6129999756813049,-0.8529999852180481,48.30099868774414,0.6129999756813049,-0.8529999852180481,W080,2.8958208764163493,True,,,
global,b,0.0,11,W095,暗灰色,1.7197041834666544,1.719993228092733,-0.00028904462607859394,41.77299880981445,2.130000114440918,-2.759999990463257,41.77299880981445,2.130000114440918,-2.759999990463257,W095,1.7199934728393789,True,,,
global,b,0.0,12,W096,慕云灰,5.675964125844963,5.676284206630864,-0.0003200807859009558,70.14099884033203,-3.688999891281128,7.36899995803833,70.14099884033203,-3.688999891281128,7.36899995803833,W063,5.27029932764272,False,,,
leave_one_out,b,0.0,1,W015,桔红,1.9680873554355354,1.9679835701289965,0.00010378530653887275,,,,54.638999938964844,40.57400131225586,37.167999267578125,W015,1.9679841319714337,True,0.0,-0.0,0.0
leave_one_out,b,0.0,2,W016,橙红色,1.920251623535713,1.920526558773132,-0.00027493523741894954,,,,51.249000549316406,30.930999755859375,24.78499984741211,W016,1.9205270896943716,True,0.0,0.0,0.0
leave_one_out,b,0.0,3,W031,淡雅黄,0.8582189471677338,0.8584294656548928,-0.0002105184871589172,,,,77.09600067138672,-1.562999963760376,27.850000381469727,W031,0.8584301052969552,True,0.0,0.0,0.0
leave_one_out,b,0.0,4,W032,柠檬黄,2.284830227294805,2.285105762292188,-0.00027553499738308673,,,,79.47000122070312,-5.783999919891357,30.476999282836914,W032,2.2851049288999166,True,0.0,0.0,0.0
leave_one_out,b,0.0,5,W047,浅棕桐,1.7765384978283238,1.7764726432545457,6.585457377816795e-05,,,,65.76599884033203,1.6469999551773071,12.461999893188477,W047,1.7764728807143144,True,0.0,0.0,0.0
leave_one_out,b,0.0,6,W048,灰米色,3.947506214904199,3.947232917242815,0.0002732976613839533,,,,68.85600280761719,3.0940001010894775,8.144000053405762,W048,3.947230423437156,True,0.0,0.0,0.0
leave_one_out,b,0.0,7,W063,木纹灰,4.616260155010519,4.616249703463657,1.0451546861744987e-05,,,,71.86399841308594,-0.5630000233650208,0.4880000054836273,W063,4.616250188753034,True,0.0,0.0,0.0
leave_one_out,b,0.0,8,W064,乌托银,4.920880775736599,4.920613959355212,0.00026681638138725816,,,,54.08599853515625,-1.496000051498413,-1.4620000123977661,W080,4.751960825360153,False,0.0,0.0,0.0
leave_one_out,b,0.0,9,W079,钛晶灰,0.8806783970484106,0.8806592859180885,1.9111130322047032e-05,,,,41.790000915527344,0.5440000295639038,1.3630000352859497,W079,0.8806591311235837,True,0.0,0.0,0.0
leave_one_out,b,0.0,10,W080,中行灰,2.895308367014764,2.8958196814060417,-0.0005113143912778284,,,,48.30099868774414,0.6129999756813049,-0.8529999852180481,W080,2.8958208764163493,True,0.0,0.0,0.0
leave_one_out,b,0.0,11,W095,暗灰色,1.7197041834666544,1.719993228092733,-0.00028904462607859394,,,,41.77299880981445,2.130000114440918,-2.759999990463257,W095,1.7199934728393789,True,0.0,0.0,0.0
leave_one_out,b,0.0,12,W096,慕云灰,5.675964125844963,5.676284206630864,-0.0003200807859009558,,,,70.14099884033203,-3.688999891281128,7.36899995803833,W063,5.27029932764272,False,0.0,0.0,0.0
global,b,0.25,1,W015,桔红,1.9680873554355354,1.7964636454028573,0.17162371003267807,54.638999938964844,40.57400131225586,37.167999267578125,54.638999938964844,40.57400131225586,37.72131176849749,W015,1.7964637937811223,True,,,
global,b,0.25,2,W016,橙红色,1.920251623535713,1.8122438386448425,0.10800778489087048,51.249000549316406,30.930999755859375,24.78499984741211,51.249000549316406,30.930999755859375,25.33831234833148,W016,1.8122445490924681,True,,,
global,b,0.25,3,W031,淡雅黄,0.8582189471677338,0.7999594347590113,0.058259512408722514,77.09600067138672,-1.562999963760376,27.850000381469727,77.09600067138672,-1.562999963760376,28.4033128823891,W031,0.7999601516069745,True,,,
global,b,0.25,4,W032,柠檬黄,2.284830227294805,2.290541397423605,-0.005711170128799736,79.47000122070312,-5.783999919891357,30.476999282836914,79.47000122070312,-5.783999919891357,31.030311783756286,W032,2.2905405926269045,True,,,
global,b,0.25,5,W047,浅棕桐,1.7765384978283238,1.474908393747163,0.30163010408116087,65.76599884033203,1.6469999551773071,12.461999893188477,65.76599884033203,1.6469999551773071,13.015312394107847,W047,1.4749087564627208,True,,,
global,b,0.25,6,W048,灰米色,3.947506214904199,3.768526198558565,0.17898001634563387,68.85600280761719,3.0940001010894775,8.144000053405762,68.85600280761719,3.0940001010894775,8.697312554325132,W048,3.7685236693759276,True,,,
global,b,0.25,7,W063,木纹灰,4.616260155010519,4.214112100246959,0.4021480547635594,71.86399841308594,-0.5630000233650208,0.4880000054836273,71.86399841308594,-0.5630000233650208,1.0413125064029978,W063,4.214112670559289,True,,,
global,b,0.25,8,W064,乌托银,4.920880775736599,4.698550344945507,0.22233043079109205,54.08599853515625,-1.496000051498413,-1.4620000123977661,54.08599853515625,-1.496000051498413,-0.9086875114783955,W080,4.569495006489361,False,,,
global,b,0.25,9,W079,钛晶灰,0.8806783970484106,0.6390088802654862,0.24166951678292437,41.790000915527344,0.5440000295639038,1.3630000352859497,41.790000915527344,0.5440000295639038,1.9163125362053202,W079,0.6390087069414183,True,,,
global,b,0.25,10,W080,中行灰,2.895308367014764,2.670838651851081,0.22446971516368297,48.30099868774414,0.6129999756813049,-0.8529999852180481,48.30099868774414,0.6129999756813049,-0.29968748429867753,W080,2.6708399435078687,True,,,
global,b,0.25,11,W095,暗灰色,1.7197041834666544,1.3784793424704613,0.3412248409961931,41.77299880981445,2.130000114440918,-2.759999990463257,41.77299880981445,2.130000114440918,-2.2066874895438864,W095,1.3784796213599753,True,,,
global,b,0.25,12,W096,慕云灰,5.675964125844963,5.51017137323816,0.16579275260680326,70.14099884033203,-3.688999891281128,7.36899995803833,70.14099884033203,-3.688999891281128,7.922312458957701,W063,5.4249249560404715,False,,,
leave_one_out,b,0.25,1,W015,桔红,1.9680873554355354,1.811613521968575,0.15647383346696042,,,,54.638999938964844,40.57400131225586,37.66838563637893,W015,1.8116144610527527,True,0.0,-0.0,0.5003863688008013
leave_one_out,b,0.25,2,W016,橙红色,1.920251623535713,1.8129532963760553,0.1072983271596577,,,,51.249000549316406,30.930999755859375,25.33349984949878,W016,1.8129539675225261,True,0.0,0.0,0.5485000020866706
leave_one_out,b,0.25,3,W031,淡雅黄,0.8582189471677338,0.7987543087465062,0.05946463842122762,,,,77.09600067138672,-1.562999963760376,28.435204927873034,W031,0.7987550015905446,True,0.0,0.0,0.5852045464033092
leave_one_out,b,0.25,4,W032,柠檬黄,2.284830227294805,2.292265058425514,-0.007434831130709085,,,,79.47000122070312,-5.783999919891357,31.080772011117503,W032,2.292264277685847,True,0.0,0.0,0.6037727282805876
leave_one_out,b,0.25,5,W047,浅棕桐,1.7765384978283238,1.4763813951005949,0.300157102727729,,,,65.76599884033203,1.6469999551773071,13.012477165574886,W047,1.4763817812487472,True,0.0,0.0,0.5504772723864086
leave_one_out,b,0.25,6,W048,灰米色,3.947506214904199,3.772061795040799,0.1754444198634002,,,,68.85600280761719,3.0940001010894775,8.68497732618231,W048,3.7720591517554505,True,0.0,0.0,0.5409772727765482
leave_one_out,b,0.25,7,W063,木纹灰,4.616260155010519,4.243216302526934,0.37304385248358507,,,,71.86399841308594,-0.5630000233650208,0.9995227327189323,W063,4.243216824993591,True,0.0,0.0,0.511522727235305
leave_one_out,b,0.25,8,W064,乌托银,4.920880775736599,4.699517388844894,0.22136338689170465,,,,54.08599853515625,-1.496000051498413,-0.9113863754213195,W080,4.570271196758128,False,0.0,0.0,0.5506136369764466
leave_one_out,b,0.25,9,W079,钛晶灰,0.8806783970484106,0.6351740211544666,0.24550437589394392,,,,41.790000915527344,0.5440000295639038,1.9507727629547431,W079,0.6351738549438515,True,0.0,0.0,0.5877727276687934
leave_one_out,b,0.25,10,W080,中行灰,2.895308367014764,2.6653283680642956,0.22997999895046828,,,,48.30099868774414,0.6129999756813049,-0.28286362170580437,W080,2.6653296639020243,True,0.0,0.0,0.5701363635122437
leave_one_out,b,0.25,11,W095,暗灰色,1.7197041834666544,1.3697204871656923,0.34998369630096215,,,,41.77299880981445,2.130000114440918,-2.190249989677051,W095,1.3697207518062324,True,0.0,0.0,0.5697500007862056
leave_one_out,b,0.25,12,W096,慕云灰,5.675964125844963,5.519162322487896,0.15680180335706773,,,,70.14099884033203,-3.688999891281128,7.8896363221574575,W063,5.415134991145104,False,0.0,0.0,0.5206363641191274
global,b,0.5,1,W015,桔红,1.9680873554355354,1.6567016988589924,0.31138565657654294,54.638999938964844,40.57400131225586,37.167999267578125,54.638999938964844,40.57400131225586,38.27462426941687,W015,1.6567024904439007,True,,,
global,b,0.5,2,W016,橙红色,1.920251623535713,1.7599577669041608,0.16029385663155216,51.249000549316406,30.930999755859375,24.78499984741211,51.249000549316406,30.930999755859375,25.89162484925085,W016,1.7599586060949677,True,,,
global,b,0.5,3,W031,淡雅黄,0.8582189471677338,0.8135718902347849,0.0446470569329489,77.09600067138672,-1.562999963760376,27.850000381469727,77.09600067138672,-1.562999963760376,28.956625383308467,W031,0.8135725729955561,True,,,
global,b,0.5,4,W032,柠檬黄,2.284830227294805,2.3202377232418945,-0.03540749594708936,79.47000122070312,-5.783999919891357,30.476999282836914,79.47000122070312,-5.783999919891357,31.583624284675654,W032,2.320236937548756,True,,,
global,b,0.5,5,W047,浅棕桐,1.7765384978283238,1.2068112870994385,0.5697272107288853,65.76599884033203,1.6469999551773071,12.461999893188477,65.76599884033203,1.6469999551773071,13.568624895027218,W047,1.2068117483615133,True,,,
global,b,0.5,6,W048,灰米色,3.947506214904199,3.6318583075667257,0.3156479073374734,68.85600280761719,3.0940001010894775,8.144000053405762,68.85600280761719,3.0940001010894775,9.250625055244504,W048,3.63185573319627,True,,,
global,b,0.5,7,W063,木纹灰,4.616260155010519,3.8515131564398635,0.7647469985706552,71.86399841308594,-0.5630000233650208,0.4880000054836273,71.86399841308594,-0.5630000233650208,1.5946250073223684,W063,3.8515137532338772,True,,,
global,b,0.5,8,W064,乌托银,4.920880775736599,4.528215610731116,0.3926651650054831,54.08599853515625,-1.496000051498413,-1.4620000123977661,54.08599853515625,-1.496000051498413,-0.355375010559025,W080,4.436301562732602,False,,,
global,b,0.5,9,W079,钛晶灰,0.8806783970484106,0.7568703130035195,0.12380808404489108,41.790000915527344,0.5440000295639038,1.3630000352859497,41.790000915527344,0.5440000295639038,2.4696250371246906,W079,0.7568701883359801,True,,,
global,b,0.5,10,W080,中行灰,2.895308367014764,2.5388674297397267,0.35644093727503723,48.30099868774414,0.6129999756813049,-0.8529999852180481,48.30099868774414,0.6129999756813049,0.25362501662069303,W080,2.538868792340155,True,,,
global,b,0.5,11,W095,暗灰色,1.7197041834666544,1.153155953058558,0.5665482304080964,41.77299880981445,2.130000114440918,-2.759999990463257,41.77299880981445,2.130000114440918,-1.6533749886245157,W095,1.1531563149052098,True,,,
global,b,0.5,12,W096,慕云灰,5.675964125844963,5.373881117471801,0.30208300837316227,70.14099884033203,-3.688999891281128,7.36899995803833,70.14099884033203,-3.688999891281128,8.475624959877072,W096,5.37388222433627,True,,,
leave_one_out,b,0.5,1,W015,桔红,1.9680873554355354,1.6806290167553466,0.2874583386801888,,,,54.638999938964844,40.57400131225586,38.168772005179726,W015,1.6806293245271846,True,0.0,-0.0,1.0007727376016027
leave_one_out,b,0.5,2,W016,橙红色,1.920251623535713,1.760359883150938,0.15989174038477505,,,,51.249000549316406,30.930999755859375,25.88199985158545,W016,1.76036069873361,True,0.0,0.0,1.0970000041733412
leave_one_out,b,0.5,3,W031,淡雅黄,0.8582189471677338,0.8196958879285154,0.038523059239218393,,,,77.09600067138672,-1.562999963760376,29.020409474276345,W031,0.8196965163730299,True,0.0,0.0,1.1704090928066184
leave_one_out,b,0.5,4,W032,柠檬黄,2.284830227294805,2.328147874229946,-0.04331764693514106,,,,79.47000122070312,-5.783999919891357,31.68454473939809,W032,2.3281471905018924,True,0.0,0.0,1.2075454565611752
leave_one_out,b,0.5,5,W047,浅棕桐,1.7765384978283238,1.209328381719211,0.5672101161091128,,,,65.76599884033203,1.6469999551773071,13.562954437961293,W047,1.2093284594885352,True,0.0,0.0,1.1009545447728173
leave_one_out,b,0.5,6,W048,灰米色,3.947506214904199,3.6370230307123674,0.31048318419183163,,,,68.85600280761719,3.0940001010894775,9.225954598958857,W048,3.63702028955501,True,0.0,0.0,1.0819545455530963
leave_one_out,b,0.5,7,W063,木纹灰,4.616260155010519,3.903413523353914,0.7128466316566047,,,,71.86399841308594,-0.5630000233650208,1.5110454599542373,W063,3.9034141073777153,True,0.0,0.0,1.02304545447061
leave_one_out,b,0.5,8,W064,乌托银,4.920880775736599,4.529592167441234,0.3912886082953646,,,,54.08599853515625,-1.496000051498413,-0.3607727384448729,W080,4.437341533298957,False,0.0,0.0,1.1012272739528932
leave_one_out,b,0.5,9,W079,钛晶灰,0.8806783970484106,0.7929363793499972,0.08774201769841339,,,,41.790000915527344,0.5440000295639038,2.5385454906235365,W079,0.7929363487076467,True,0.0,0.0,1.1755454553375868
leave_one_out,b,0.5,10,W080,中行灰,2.895308367014764,2.534351026270557,0.36095734074420704,,,,48.30099868774414,0.6129999756813049,0.28727274180643936,W080,2.5343523884520316,True,0.0,0.0,1.1402727270244875
leave_one_out,b,0.5,11,W095,暗灰色,1.7197041834666544,1.1452601811611298,0.5744440023055246,,,,41.77299880981445,2.130000114440918,-1.6204999888908456,W095,1.1452605300643504,True,0.0,0.0,1.1395000015724113
leave_one_out,b,0.5,12,W096,慕云灰,5.675964125844963,5.388396058076549,0.28756806776841426,,,,70.14099884033203,-3.688999891281128,8.410272686276585,W096,5.388397201495448,True,0.0,0.0,1.0412727282382548
global,b,0.75,1,W015,桔红,1.9680873554355354,1.556322734778721,0.4117646206568144,54.638999938964844,40.57400131225586,37.167999267578125,54.638999938964844,40.57400131225586,38.82793677033624,W015,1.5563233180625502,True,,,
global,b,0.75,2,W016,橙红色,1.920251623535713,1.7674027204435112,0.15284890309220178,51.249000549316406,30.930999755859375,24.78499984741211,51.249000549316406,30.930999755859375,26.44493735017022,W016,1.7674036202445844,True,,,
global,b,0.75,3,W031,淡雅黄,0.8582189471677338,0.8938461218912696,-0.035627174723535715,77.09600067138672,-1.562999963760376,27.850000381469727,77.09600067138672,-1.562999963760376,29.50993788422784,W031,0.8938466781423614,True,,,
global,b,0.75,4,W032,柠檬黄,2.284830227294805,2.3725188034054665,-0.08768857611066139,79.47000122070312,-5.783999919891357,30.476999282836914,79.47000122070312,-5.783999919891357,32.136936785595026,W032,2.3725180273613673,True,,,
global,b,0.75,5,W047,浅棕桐,1.7765384978283238,0.9935910980847736,0.7829473997435502,65.76599884033203,1.6469999551773071,12.461999893188477,65.76599884033203,1.6469999551773071,14.121937395946588,W047,0.993591292468254,True,,,
global,b,0.75,6,W048,灰米色,3.947506214904199,3.539359022290729,0.4081471926134701,68.85600280761719,3.0940001010894775,8.144000053405762,68.85600280761719,3.0940001010894775,9.803937556163874,W048,3.539356277231292,True,,,
global,b,0.75,7,W063,木纹灰,4.616260155010519,3.536713042485054,1.0795471125254648,71.86399841308594,-0.5630000233650208,0.4880000054836273,71.86399841308594,-0.5630000233650208,2.147937508241739,W063,3.5367136747245604,True,,,
global,b,0.75,8,W064,乌托银,4.920880775736599,4.419507946831081,0.5013728289055175,54.08599853515625,-1.496000051498413,-1.4620000123977661,54.08599853515625,-1.496000051498413,0.1979374903603457,W080,4.358504754442995,False,,,
global,b,0.75,9,W079,钛晶灰,0.8806783970484106,1.1103215173479153,-0.22964312029950473,41.790000915527344,0.5440000295639038,1.3630000352859497,41.790000915527344,0.5440000295639038,3.0229375380440615,W079,1.1103214702777777,True,,,
global,b,0.75,10,W080,中行灰,2.895308367014764,2.5188656641190557,0.37644270289570825,48.30099868774414,0.6129999756813049,-0.8529999852180481,48.30099868774414,0.6129999756813049,0.8069375175400637,W080,2.5188670348380304,True,,,
global,b,0.75,11,W095,暗灰色,1.7197041834666544,1.1244293644318202,0.5952748190348343,41.77299880981445,2.130000114440918,-2.759999990463257,41.77299880981445,2.130000114440918,-1.100062487705145,W095,1.1244297173813251,True,,,
global,b,0.75,12,W096,慕云灰,5.675964125844963,5.268193034552509,0.4077710912924539,70.14099884033203,-3.688999891281128,7.36899995803833,70.14099884033203,-3.688999891281128,9.028937460796442,W096,5.26819417834184,True,,,
leave_one_out,b,0.75,1,W015,桔红,1.9680873554355354,1.5806592401796247,0.3874281152559107,,,,54.638999938964844,40.57400131225586,38.66915837398053,W015,1.5806598988028802,True,0.0,-0.0,1.5011591064024041
leave_one_out,b,0.75,2,W016,橙红色,1.920251623535713,1.76645327149394,0.15379835204177295,,,,51.249000549316406,30.930999755859375,26.43049985367212,W016,1.7664542201859985,True,0.0,0.0,1.6455000062600118
leave_one_out,b,0.75,3,W031,淡雅黄,0.8582189471677338,0.9132680338589012,-0.05504908669116737,,,,77.09600067138672,-1.562999963760376,29.605614020679653,W031,0.913268630263375,True,0.0,0.0,1.7556136392099275
leave_one_out,b,0.75,4,W032,柠檬黄,2.284830227294805,2.3904793638216835,-0.10564913652687835,,,,79.47000122070312,-5.783999919891357,32.288317467678674,W032,2.3904788135955184,True,0.0,0.0,1.8113181848417628
leave_one_out,b,0.75,5,W047,浅棕桐,1.7765384978283238,0.9962940078397537,0.7802444899885701,,,,65.76599884033203,1.6469999551773071,14.113431710347703,W047,0.9962942443658559,True,0.0,0.0,1.651431817159226
leave_one_out,b,0.75,6,W048,灰米色,3.947506214904199,3.544141408586298,0.40336480631790117,,,,68.85600280761719,3.0940001010894775,9.766931871735405,W048,3.544138755023637,True,0.0,0.0,1.6229318183296444
leave_one_out,b,0.75,7,W063,木纹灰,4.616260155010519,3.6034401256555335,1.0128200293549852,,,,71.86399841308594,-0.5630000233650208,2.0225681871895422,W063,3.6034407385261047,True,0.0,0.0,1.534568181705915
leave_one_out,b,0.75,8,W064,乌托银,4.920880775736599,4.420625350850674,0.5002554248859248,,,,54.08599853515625,-1.496000051498413,0.18984089853157382,W080,4.359222960665566,False,0.0,0.0,1.65184091092934
leave_one_out,b,0.75,9,W079,钛晶灰,0.8806783970484106,1.1867319224775588,-0.3060535254291482,,,,41.790000915527344,0.5440000295639038,3.12631821829233,W079,1.1867318825825244,True,0.0,0.0,1.7633181830063802
leave_one_out,b,0.75,10,W080,中行灰,2.895308367014764,2.5227473598423344,0.37256100717242946,,,,48.30099868774414,0.6129999756813049,0.8574091053186832,W080,2.522748729714148,True,0.0,0.0,1.7104090905367313
leave_one_out,b,0.75,11,W095,暗灰色,1.7197041834666544,1.1329143214301987,0.5867898620364558,,,,41.77299880981445,2.130000114440918,-1.05074998810464,W095,1.1329146658362144,True,0.0,0.0,1.7092500023586168
leave_one_out,b,0.75,12,W096,慕云灰,5.675964125844963,5.284665746931439,0.3912983789135245,,,,70.14099884033203,-3.688999891281128,8.930909050395712,W096,5.284666853020531,True,0.0,0.0,1.5619090923573822
global,b,1.0,1,W015,桔红,1.9680873554355354,1.5022563915005533,0.465830963934982,54.638999938964844,40.57400131225586,37.167999267578125,54.638999938964844,40.57400131225586,39.381249271255605,W015,1.5022572485792394,True,,,
global,b,1.0,2,W016,橙红色,1.920251623535713,1.8326467021442558,0.08760492139145715,51.249000549316406,30.930999755859375,24.78499984741211,51.249000549316406,30.930999755859375,26.998249851089593,W016,1.8326475915645482,True,,,
global,b,1.0,3,W031,淡雅黄,0.8582189471677338,1.023431702543548,-0.16521275537581415,77.09600067138672,-1.562999963760376,27.850000381469727,77.09600067138672,-1.562999963760376,30.06325038514721,W031,1.0234320939550299,True,,,
global,b,1.0,4,W032,柠檬黄,2.284830227294805,2.445219918809047,-0.16038969151424176,79.47000122070312,-5.783999919891357,30.476999282836914,79.47000122070312,-5.783999919891357,32.690249286514394,W032,2.445219426425118,True,,,
global,b,1.0,5,W047,浅棕桐,1.7765384978283238,0.8698634950529277,0.9066750027753961,65.76599884033203,1.6469999551773071,12.461999893188477,65.76599884033203,1.6469999551773071,14.675249896865958,W047,0.8698637836735001,True,,,
global,b,1.0,6,W048,灰米色,3.947506214904199,3.4919235687896335,0.45558264611456556,68.85600280761719,3.0940001010894775,8.144000053405762,68.85600280761719,3.0940001010894775,10.357250057083244,W048,3.491920851320594,True,,,
global,b,1.0,7,W063,木纹灰,4.616260155010519,3.277826880508167,1.3384332745023517,71.86399841308594,-0.5630000233650208,0.4880000054836273,71.86399841308594,-0.5630000233650208,2.7012500091611096,W063,3.2778275553418537,True,,,
global,b,1.0,8,W064,乌托银,4.920880775736599,4.376829336008074,0.5440514397285252,54.08599853515625,-1.496000051498413,-1.4620000123977661,54.08599853515625,-1.496000051498413,0.7512499912797161,W080,4.339693186726282,False,,,
global,b,1.0,9,W079,钛晶灰,0.8806783970484106,1.534634841501745,-0.6539564444533345,41.790000915527344,0.5440000295639038,1.3630000352859497,41.790000915527344,0.5440000295639038,3.576250038963432,W079,1.534634855963213,True,,,
